sample_id,basalt,carbonate,chloride,iron_oxide,oxalate,oxychlorine,phyllosilicate,silicate,sulfate,sulfide,1_ratio,1_ratio_peak_temp,1_ratio_peak_abund,1_ratio_meanstd_abund,2_ratio,2_ratio_peak_temp,2_ratio_peak_abund,2_ratio_meanstd_abund,3_ratio,3_ratio_peak_temp,3_ratio_peak_abund,3_ratio_meanstd_abund,4_ratio,4_ratio_peak_temp,4_ratio_peak_abund,4_ratio_meanstd_abund,5_ratio,5_ratio_peak_temp,5_ratio_peak_abund,5_ratio_meanstd_abund
S0273,0,0,0,0,0,0,0,0,1,0,18.0,121.961,0.9999999999999999,0.19512102187937222,17.0,121.961,0.23512405392281038,0.046018448670561096,1.0,124.995,0.021361255685971824,0.005380961467164127,0.0,124.995,0.016632524862238204,0.003976183117305722,16.0,121.961,0.012978867774150303,0.00258773826519769
S0274,0,0,0,0,1,0,0,0,0,0,28.0,521.406,1.0,0.21154571270091027,18.0,150.449,0.8028319942043107,0.20112597337297874,44.0,690.156,0.5287188082629443,0.17674765735160924,17.0,150.449,0.18723150381120676,0.04696115010536299,16.0,690.156,0.06514399718117224,0.02282907074444967
S0275,0,0,0,0,0,0,0,1,0,0,18.0,91.002,1.0,0.3343765780704383,2.0,106.507,0.5020138553246336,0.22331360770121358,32.0,91.002,0.5934912195907847,0.09576151650283253,17.0,91.002,0.2623167391654584,0.08834303118933656,28.0,-60.035,0.07987755759626229,0.08051257893709829
S0276,0,0,1,1,0,0,1,0,0,0,32.0,33.416,1.0,0.6136475654081592,18.0,32.432,0.7574344221356513,0.5012734433427748,17.0,35.895,0.32337069223853765,0.20780066794213864,28.0,950.504,0.29580061931874935,0.17601495779045925,16.0,102.405,0.23337129157926287,0.1661848449610307
S0277,0,0,0,0,0,0,0,0,1,0,18.0,115.461,1.0,0.41414385832516143,32.0,985.582,0.31306190497227465,0.1475236173572081,17.0,115.461,0.25811158048765265,0.10784768773617501,64.0,985.582,0.20797917183578643,0.059369340874218225,48.0,988.637,0.1548248685644056,0.0438775603703865
S0278,0,0,0,1,0,0,0,0,1,0,18.0,236.697,1.0,0.4249477982822411,17.0,233.461,0.2322555573508177,0.09901951617383906,32.0,243.128,0.07138008788185328,0.04453018619757494,1.0,249.581,0.027338100630252965,0.015669487228749803,0.0,236.697,0.01945193109732436,0.011382627334450975
S0279,0,0,0,0,0,0,0,0,1,0,18.0,108.358,1.0,0.37639824937879407,32.0,999.881,0.38497828962394487,0.12393690920542297,17.0,108.358,0.2519110165934651,0.09555684972247573,64.0,996.837,0.2833843868610432,0.06575244537690765,48.0,999.881,0.2046312032447342,0.046987322834428004
S0280,0,0,1,0,0,0,0,0,0,0,18.0,265.893,1.0,0.560420446583374,17.0,268.927,0.25057608545994237,0.14094003058174787,36.0,470.487,0.07246604862030027,0.03328125073209454,16.0,268.927,0.01757899435776816,0.010311006239517001,38.0,467.278,0.021375100861203793,0.009869209332872223
S0281,1,0,0,0,0,0,0,0,0,0,18.0,460.155,1.0,0.34065343417099847,17.0,460.155,0.23634120301889186,0.08060937266583822,32.0,1172.218,0.05075771811214016,0.03438841740106867,64.0,670.877,0.05509111421366002,0.023990855003255353,48.0,673.992,0.04036086165926117,0.01774602812597963
S0282,1,1,0,1,0,1,1,1,1,0,18.0,243.4,1.0,0.5834371437937045,32.0,313.538,0.5573224181652098,0.2553281027999665,17.0,243.4,0.26364876677846855,0.15412931928484036,44.0,680.068,0.29170085723167677,0.13182274405130245,16.0,304.012,0.10114848084983533,0.058628423258003076
S0283,0,0,0,0,0,0,1,0,0,0,18.0,658.256,1.0,0.4756382073962133,17.0,658.256,0.2327855044459103,0.11067312236524507,32.0,661.328,0.07233082048611483,0.05269654461590841,16.0,667.558,0.022333581771776072,0.013280900175101352,1.0,667.558,0.01883884209107318,0.010471622625909898
S0284,0,0,0,1,0,1,1,0,0,0,18.0,184.949,0.7444772932351009,0.44733978351465997,32.0,439.627,1.0,0.3547623119569206,17.0,188.154,0.17951625002099236,0.11013528206106568,44.0,398.837,0.261919545323984,0.08042921757773987,16.0,436.487,0.15594887856370732,0.06763121294514535
S0285,0,0,0,0,0,1,1,0,0,0,18.0,203.482,0.9999999999999999,0.42314625901013325,32.0,350.38,0.6507923601289082,0.2983983199276614,17.0,203.482,0.23745911807737116,0.10083444697182106,16.0,353.515,0.0974347851188637,0.04954892956635508,36.0,524.319,0.04501298506933773,0.03472108537098495
S0286,0,0,0,0,0,0,0,0,0,0,18.0,990.915,1.0,0.8160498745795711,32.0,201.229,0.3126510249043728,0.3081157430548507,3.0,365.876,0.24881395233582695,0.22187993036114942,17.0,990.915,0.2554824011401676,0.20887407364409577,1.0,188.537,0.22943470693096402,0.18115297982282605
S0287,0,1,0,0,0,0,0,0,0,0,44.0,697.788,0.9999999999999999,0.28165604803569,28.0,691.033,0.18111214673917728,0.055089352682773034,16.0,697.788,0.192677143250577,0.053324200050185094,12.0,697.788,0.11071923258151872,0.030743588407333437,18.0,259.203,0.039917532638324725,0.029090916316900785
S0288,0,0,0,0,0,0,1,0,0,0,18.0,509.825,1.0,0.5065185039877358,17.0,506.687,0.23428623063397805,0.12017881681445297,32.0,144.418,0.09841868758915835,0.07380446540258123,36.0,743.346,0.03549236323524533,0.030845467107578083,1.0,115.898,0.024328998440765685,0.01941850683905738
S0289,1,0,0,0,0,0,0,0,0,0,18.0,235.371,1.0,0.47597916225130954,17.0,235.371,0.2601057311604988,0.12393706697368585,32.0,238.584,0.16604708028047055,0.10337070343739782,16.0,238.584,0.047496603752049366,0.02774491296846262,44.0,388.454,0.013248109664789516,0.0093692769979702
S0290,0,1,0,0,0,0,0,0,0,0,18.0,258.548,0.6628176949970856,0.5285742061726417,44.0,664.055,1.0,0.24062563019174507,32.0,283.802,0.22170186693058233,0.15965248958522157,17.0,267.999,0.17540447260980835,0.1397917464347975,28.0,670.269,0.23384696322378332,0.09628262559003296
S0291,0,1,0,0,0,0,0,0,0,0,44.0,675.324,1.0,0.3381513186821896,28.0,678.369,0.18548695415331715,0.0761557402196589,16.0,675.324,0.1700668551978736,0.05871274454190871,18.0,693.903,0.04179815173319886,0.03585326984282428,12.0,678.369,0.07551086178113993,0.025569071959225115
S0292,0,0,1,0,0,0,0,0,0,0,18.0,161.178,1.0,0.5138453967243674,32.0,305.387,0.41408655887102713,0.1530708021948592,17.0,164.397,0.23735019811142619,0.12210077453498064,16.0,302.204,0.05585911925707667,0.02577331182564079,1.0,289.426,0.022906590028886724,0.016167262016482508
S0293,0,0,0,0,0,0,0,1,0,0,28.0,530.59,1.0,0.8051463010263336,32.0,35.443,0.3468605027039796,0.2682370784067286,18.0,205.507,0.1733865683507926,0.13755666262713853,14.0,502.245,0.08573618961917165,0.0703563842777423,16.0,106.272,0.0509256427953628,0.0404997317938853
S0294,0,0,0,0,0,1,0,0,0,0,32.0,494.373,1.0,0.30281367270802817,18.0,150.456,0.8860383332191579,0.28841036229530304,17.0,150.456,0.22199248468668234,0.07210338884964201,16.0,494.373,0.1278561823124492,0.040610364534328355,36.0,506.812,0.004607788128314113,0.0016132289068609468
S0295,0,0,0,1,0,0,0,0,0,0,18.0,312.161,1.0,0.2825757321136989,32.0,1168.054,0.21945466999569588,0.07051778372073207,17.0,312.161,0.23777923052381714,0.06806917355426396,1.0,318.666,0.025352193925722934,0.012665367161771413,16.0,1168.054,0.023726729041885667,0.010155836079003016
S0296,0,0,0,0,0,0,1,0,0,0,18.0,121.407,0.9999999999999999,0.37572842068841805,17.0,121.407,0.24854174862886322,0.09693326652739162,32.0,143.888,0.07607651447677434,0.05385350163087489,44.0,667.852,0.14780035123863128,0.047087517658616074,1.0,677.278,0.03533834646345394,0.023526987210018654
S0297,0,0,0,0,0,0,1,0,0,0,18.0,87.648,1.0,0.4409173005937951,2.0,117.157,0.5169291338582677,0.26993434651859527,17.0,92.009,0.2628346456692913,0.11670008463687025,28.0,-60.36,0.08228346456692913,0.07203481909626672,32.0,83.296,0.03334645669291338,0.018099567741406343
S0298,0,0,0,0,0,0,1,0,0,0,18.0,121.086,1.0,0.7145980153929166,17.0,114.767,0.2554886056895484,0.1853711151329344,32.0,127.472,0.162107294818909,0.1335222224822372,16.0,300.472,0.04351248756494163,0.03664270648581316,44.0,649.449,0.03143319223388848,0.021699466330227825
S0299,0,1,0,0,0,0,0,0,0,0,44.0,533.813,1.0,0.3130219721759595,28.0,536.961,0.13324367348527447,0.047148574591610044,16.0,533.813,0.1424323964714417,0.044867690865288634,18.0,275.114,0.030827883315212152,0.024356436399274345,12.0,536.961,0.041051891615414615,0.012953585147112319
S0300,0,0,0,0,0,0,0,0,0,0,18.0,998.126,1.0,0.6277249669719696,32.0,992.007,0.3184483797691346,0.18792735858846288,17.0,998.126,0.2683135368943409,0.1633863171442605,28.0,897.504,0.14848840935797453,0.09405735555618415,1.0,123.898,0.0681525921476702,0.048124035857436964
S0301,0,0,0,0,0,1,1,0,0,0,18.0,204.425,1.0,0.43147117717579525,32.0,348.298,0.6069480174178427,0.2843902797539906,17.0,204.425,0.2367158584665654,0.10265978428847652,16.0,351.433,0.09024203896601764,0.04722243885776571,44.0,226.916,0.07573924758665353,0.027815395674702828
S0302,0,0,0,0,0,0,0,1,0,0,18.0,59.491,1.0,0.3085090016672146,2.0,81.95,0.5364266218769683,0.22668281288449915,17.0,59.491,0.2626845825460144,0.08171288852639223,28.0,-60.03,0.06445517530967879,0.06528829171529849,32.0,64.19,0.042340261739799843,0.01556434690015564
S0303,1,1,0,1,0,0,0,1,1,0,18.0,149.353,1.0,0.2952226307710729,17.0,149.353,0.252377691572824,0.0746874041070177,44.0,734.608,0.02577395257714255,0.010249499010186916,32.0,149.353,0.017726909284296898,0.007644733520991729,16.0,146.371,0.019062015049207452,0.006558328205741236
S0304,0,0,0,0,0,0,0,1,0,0,18.0,606.262,0.9999999999999999,0.8177640209778497,32.0,1306.402,0.879172978570091,0.39752932972666977,17.0,609.391,0.24373102128060864,0.19772701366289094,64.0,1306.402,0.47683215698005904,0.11217553966416863,48.0,1306.402,0.3412765403966682,0.08026772983957398
S0305,0,0,0,1,0,1,0,0,0,0,32.0,487.65,1.0,0.19069696815123155,16.0,487.65,0.07688606346520152,0.015045520082178878,18.0,490.698,0.012333538352132582,0.010443709502095916,1.0,490.698,0.015699290227362397,0.0045370927219977614,0.0,490.698,0.013617801579196651,0.003474653651843073
S0306,0,0,0,0,0,0,0,1,0,0,18.0,386.332,0.9999999999999999,0.8587478009031295,32.0,395.835,0.4893989562489219,0.42773430092047315,17.0,380.02,0.2664835908736738,0.22901072475270667,16.0,398.962,0.10617403132957019,0.08398064807291197,1.0,725.215,0.09763815797680345,0.07178765489492091
S0307,0,0,0,0,0,0,1,0,0,0,18.0,497.047,1.0,0.5892210488733682,17.0,500.199,0.25276028014972507,0.14971510480068917,32.0,500.199,0.05231268864043968,0.03822445054414325,16.0,490.759,0.025678973749765188,0.015932334161407796,1.0,522.131,0.007293907702008111,0.004932604393638027
S0308,0,0,0,0,0,1,0,0,0,1,18.0,182.471,1.0,0.43272714671481305,32.0,431.213,0.3651131846788952,0.2097304825366753,17.0,182.471,0.23841240447771614,0.10400797944671294,64.0,529.117,0.13980780887875122,0.04281410083078678,48.0,529.117,0.10957252654938662,0.03421173983538051
S0309,0,0,0,1,0,1,0,0,0,0,32.0,154.55,0.8677513645255153,0.5636735526916601,18.0,151.346,1.0,0.5411828875719361,28.0,40.231,0.31855783594488146,0.25157583438713477,44.0,450.361,0.3348049916784892,0.15692465752191323,17.0,151.346,0.25678470402293047,0.13877329286904264
S0310,0,0,0,0,0,0,0,0,1,0,18.0,289.2,0.9999999999999999,0.21496843493788168,17.0,292.254,0.23892526413433057,0.05127031865027744,32.0,1200.011,0.07874600967309443,0.022543186295847093,1.0,295.495,0.020867619891444828,0.0064142692275261735,0.0,295.495,0.016611176463796694,0.004987307870951061
S0311,0,0,0,0,0,0,1,0,0,0,18.0,507.858,1.0,0.7331740716937357,44.0,343.418,0.6705827119718748,0.3175233685627855,32.0,504.726,0.3032504544865117,0.2431072096428223,17.0,507.858,0.26628187325008124,0.1952041570950314,28.0,750.014,0.30130652240331196,0.18886713033841457
S0312,0,0,0,0,0,0,0,0,1,0,18.0,167.099,1.0,0.8375976464160645,17.0,167.099,0.2661946685879141,0.22432470548882755,16.0,167.099,0.022051526725488744,0.018776715482220933,19.0,167.099,0.014965716072425816,0.011084651581254384,0.0,174.307,0.004066685665263745,0.0034456800595377957
S0313,0,0,0,0,0,0,0,1,0,1,18.0,700.366,0.884196385314112,0.7998574500768867,44.0,659.979,1.0,0.61568452576927,28.0,527.181,0.6836729218154712,0.5044420401469427,32.0,196.127,0.5000115077219253,0.4115483141343048,17.0,723.828,0.25429034300764397,0.22390329349512172
S0314,0,1,0,0,0,0,0,0,0,0,44.0,532.356,1.0,0.32527663535904744,28.0,538.621,0.1332222624296687,0.05018173261890561,16.0,532.356,0.14115602156093018,0.04653723317191431,18.0,548.006,0.031002895191208007,0.022935659762986303,32.0,244.661,0.01668091412322977,0.013373881803897487
S0315,0,0,0,0,0,0,0,0,0,0,18.0,224.048,1.0,0.8019936407029946,1.0,300.469,0.7261897210292142,0.514565113667223,2.0,700.739,0.6174285533047007,0.4633544091573382,0.0,392.45,0.6225940340128199,0.42709520352657737,3.0,513.04,0.5948822810205588,0.38658283420995737
S0316,0,0,0,0,0,0,0,0,0,0,18.0,63.421,1.0,0.8300549038725825,17.0,63.421,0.3117342666662801,0.2477479331987002,28.0,550.948,0.04802299336796633,0.039696462969603996,16.0,64.605,0.04334154249108341,0.03272018319925415,32.0,67.464,0.03748098614197591,0.028333452539964776
S0317,0,0,1,0,0,0,0,0,0,0,18.0,224.185,1.0,0.4372198127660909,32.0,224.185,0.34992635389835497,0.1921146883139851,17.0,217.791,0.2439413549767827,0.10622850416987431,16.0,265.947,0.17796525790714715,0.08159829760232873,44.0,525.892,0.1020885064913625,0.0671627621532959
S0318,0,0,1,1,0,0,0,0,0,0,18.0,311.003,0.9999999999999999,0.2687208408093613,17.0,314.096,0.25992093908928565,0.07009876879349244,32.0,311.003,0.039821964862585324,0.01708033018866994,16.0,314.096,0.025354452224998204,0.00800137913357299,44.0,343.956,0.003313724838953496,0.0014304623319538923
S0319,0,0,0,1,0,0,0,0,1,0,18.0,390.152,0.9999999999999999,0.24304009887475253,64.0,859.788,0.12077080516792037,0.07556207992000034,17.0,390.152,0.28605192265962814,0.06917323931935353,48.0,859.788,0.11073127072230063,0.06907747975659151,32.0,859.788,0.09815729524935715,0.04615345669435738
S0320,0,0,0,0,0,0,0,0,1,0,18.0,119.237,1.0,0.4126557271481661,32.0,1001.474,0.23210353189779676,0.11413065625414084,17.0,116.089,0.25660588638056997,0.10670152283744727,64.0,1001.474,0.1385427080606966,0.030816516610702598,16.0,1001.474,0.05054477970409367,0.02573934511462797
S0321,0,0,1,0,0,0,1,0,0,0,18.0,692.083,0.9999999999999999,0.43060425145770903,17.0,695.177,0.23411065147833968,0.10176363667583053,32.0,692.083,0.09640613412172191,0.06395052646249963,44.0,664.148,0.0719447035193733,0.03929916383852797,16.0,682.792,0.033424567582725453,0.018215737289693463
S0322,1,0,0,0,0,0,0,0,0,0,18.0,305.782,1.0,0.7771741211910921,32.0,299.392,0.5344553796277535,0.41394554570528597,17.0,302.575,0.24832949315425357,0.1899161397022449,1.0,369.488,0.211686977161548,0.1540115596020361,0.0,401.264,0.15944047239991913,0.11979637196601843
S0323,0,0,0,0,0,1,0,0,0,0,32.0,606.976,1.0,0.16491004827281186,16.0,609.836,0.0775166630077242,0.013131763890696464,18.0,606.976,0.007931411062972847,0.004569099704698851,1.0,609.836,0.014299991743951636,0.0032476751630582763,0.0,609.836,0.01289906481355978,0.002650710915524764
S0324,1,1,0,1,0,1,1,1,1,0,18.0,241.869,1.0,0.8761671971089733,17.0,260.951,0.23911707797140722,0.2104066422716689,32.0,315.134,0.21817258560738984,0.11812432324110397,1.0,273.787,0.048854098687659435,0.041603484323169085,0.0,260.951,0.03644747130590485,0.028208438053898652
S0325,0,0,0,0,0,1,1,0,0,0,32.0,473.261,1.0,0.17610662982912403,18.0,117.047,0.32394648548727556,0.14719219637588507,17.0,120.216,0.07703537154805976,0.03490975102567841,16.0,473.261,0.11999298716370262,0.02208350021578572,1.0,473.261,0.01579440118023061,0.007551235504096863
S0326,0,0,0,0,0,0,0,0,0,1,18.0,106.348,0.45855267698516317,0.3317967381461162,44.0,432.708,1.0,0.3130236649792323,32.0,128.634,0.1650503345140749,0.1179323928264236,28.0,432.708,0.18080278371890468,0.09484357104902262,16.0,432.708,0.23048712822844955,0.08981124230892708
S0327,0,0,0,0,0,0,0,0,1,0,18.0,117.71,1.0,0.17959383503012394,17.0,117.71,0.23750420631784042,0.04278682832399097,32.0,124.036,0.1084732421942549,0.03229177111242525,16.0,120.83,0.028005046490130307,0.007110330211361831,28.0,57.823,0.006515770313136403,0.004733790091176001
S0328,0,0,0,0,0,1,0,0,0,0,32.0,607.945,1.0,0.16754261270015375,16.0,607.945,0.07565950071505763,0.013040085482935485,1.0,610.85,0.013606108993873002,0.0031473683953269073,0.0,610.85,0.01225987139619624,0.0025750693642660073,31.0,607.945,0.01367442053030952,0.0023048698202409786
S0329,1,0,0,0,0,0,0,0,0,0,18.0,840.688,1.0,0.1889235401673571,17.0,840.688,0.235349533386467,0.04494641988157312,32.0,846.716,0.06694433038639346,0.026500746138137233,28.0,1025.596,0.02678372920252113,0.015776489511844946,44.0,421.175,0.011932640114779425,0.007379092806418967
S0330,0,0,0,0,0,1,0,0,0,0,32.0,470.692,1.0,0.15262053083283583,18.0,107.605,0.2905125831589097,0.11423001637229263,17.0,107.605,0.06905759012574875,0.027202363007127046,16.0,473.502,0.13602651954438852,0.021569879434051233,44.0,395.484,0.027057478213408905,0.008720516355663484
S0331,0,0,0,1,0,0,0,0,1,0,18.0,239.978,0.9999999999999999,0.4712027699048488,17.0,243.211,0.23185208111428218,0.10902972667241562,36.0,486.147,0.06092221725338571,0.029008851405134428,1.0,249.667,0.031902164460222114,0.01716785943121601,0.0,249.667,0.0227112542422132,0.011952445017071683
S0332,0,0,0,0,0,1,0,0,0,0,32.0,557.971,1.0,0.3423229290129378,16.0,557.971,0.1306702728707945,0.04538382141715172,18.0,567.281,0.021313386075791956,0.012162646001287568,1.0,561.071,0.013925950717873158,0.006224501566786814,0.0,561.071,0.011217714873841522,0.004821962217569689
S0333,0,0,1,0,0,0,1,0,0,0,18.0,262.447,1.0,0.520427487443054,32.0,396.942,0.6809135965716491,0.2987934505888612,17.0,259.189,0.23592595439191102,0.12453482956554496,44.0,262.447,0.38466722517128965,0.10836562020027296,28.0,265.745,0.19989426440470126,0.05656429493168784
S0334,1,1,0,0,0,1,1,1,1,0,32.0,539.916,1.0,0.2374318446451672,18.0,113.353,0.054350290065300184,0.029809027414928333,16.0,539.916,0.1089122020270126,0.026657029782073585,17.0,110.293,0.013482843296329651,0.007526538404705338,44.0,481.899,0.0027379586285718738,0.001828703311932855
S0335,0,0,0,0,1,0,0,0,0,0,28.0,543.739,1.0,0.30350172668338227,44.0,728.056,0.8142517557811746,0.29066698872232166,18.0,179.977,0.43902574858030247,0.14211306508422117,16.0,728.056,0.16842722310939814,0.06400389444942366,12.0,728.056,0.11379643834346209,0.05325871082143187
S0336,0,0,0,0,1,0,0,0,0,0,28.0,522.732,0.9999999999999999,0.21206707136365227,44.0,697.419,0.6285480025899021,0.21179604305143063,18.0,156.642,0.6515629545748276,0.18269983245778676,17.0,156.642,0.15018748627175452,0.04223114940555421,16.0,697.419,0.06895057911075986,0.02417828308215525
S0337,0,0,0,0,0,0,1,0,0,0,18.0,109.792,1.0,0.5903532473153636,32.0,106.664,0.4495765832118317,0.2776421520472082,17.0,109.792,0.24422327258015564,0.14572062812672826,28.0,717.014,0.1913800797525931,0.11985554898259271,16.0,109.792,0.07648180202524824,0.049802640437002776
S0338,0,0,0,0,0,0,1,0,0,0,18.0,615.807,1.0,0.6386153531896489,32.0,118.707,0.21211739318331932,0.16424736364288603,17.0,615.807,0.2404115859863229,0.15430019852829618,36.0,628.25,0.05055992260818698,0.03743506205904901,16.0,606.468,0.04191804521122787,0.03148185699724537
S0339,0,0,0,1,0,0,0,0,1,0,18.0,388.935,0.9999999999999999,0.23539550099588413,64.0,846.237,0.25070961760039884,0.15034564333495654,48.0,846.237,0.2361598775281741,0.1412885433523367,32.0,847.267,0.22839134709060827,0.13706695072079153,17.0,388.935,0.28581620407230396,0.0667168014549447
S0340,0,0,0,0,0,0,1,0,0,0,32.0,549.827,1.0,0.6716898526086956,18.0,476.45,0.9993645341348228,0.5312343263434991,2.0,414.367,0.7099527694289406,0.47108587426035287,28.0,741.373,0.6902018033490778,0.42542461718767577,17.0,430.79,0.3091060541004726,0.2171325960325104
S0341,0,0,0,0,0,1,0,0,0,1,18.0,143.813,1.0,0.4212352605641594,32.0,440.699,0.5105626692324997,0.1879419604223333,17.0,143.813,0.2391505491068565,0.1003690925589594,64.0,532.404,0.09578736871040626,0.028252871146150788,16.0,437.546,0.0648492653355415,0.026940305514548124
S0342,0,0,1,1,0,0,1,0,0,0,32.0,290.135,1.0,0.438602193640795,18.0,136.486,0.7750570787701379,0.3015274184292934,17.0,136.486,0.18658335489885472,0.07403533431783182,16.0,290.135,0.17744056096578006,0.07287735768282108,44.0,283.75,0.22159914505714978,0.0627326670246735
S0343,0,0,0,0,0,1,1,0,0,0,18.0,139.686,1.0,0.6219943185484933,32.0,404.885,0.6263290029402128,0.23914078299619038,17.0,139.686,0.2365606063023868,0.14797565829237236,44.0,335.313,0.2550594397579843,0.07994393276906549,16.0,395.383,0.09594940473966833,0.04611494193301146
S0344,0,0,0,0,0,0,0,0,0,0,18.0,989.75,1.0,0.7242754446317683,17.0,983.686,0.2648578228492622,0.18312467699554438,28.0,922.705,0.18771485862103204,0.1099723414377815,32.0,983.686,0.15480092977866747,0.1041475281711064,1.0,182.96,0.07411021722367085,0.05152839491833497
S0345,0,0,1,0,0,0,0,0,1,0,18.0,96.119,1.0,0.4195385826570743,17.0,96.119,0.25798972110402896,0.10855560997360003,32.0,102.297,0.16803226806573807,0.09669790261239865,16.0,92.999,0.0453589342463087,0.02349904079785087,64.0,999.636,0.061516038633853264,0.02332824919583138
